,code_insee,nom_standard,nom_sans_pronom,nom_a,nom_de,nom_sans_accent,nom_standard_majuscule,typecom,typecom_texte,reg_code,reg_nom,dep_code,dep_nom,canton_code,canton_nom,epci_code,epci_nom,academie_code,academie_nom,code_postal,codes_postaux,zone_emploi,code_insee_centre_zone_emploi,code_unite_urbaine,nom_unite_urbaine,taille_unite_urbaine,type_commune_unite_urbaine,statut_commune_unite_urbaine,population,superficie_hectare,superficie_km2,densite,altitude_moyenne,altitude_minimale,altitude_maximale,latitude_mairie,longitude_mairie,latitude_centre,longitude_centre,grille_densite,grille_densite_texte,niveau_equipements_services,niveau_equipements_services_texte,gentile,url_wikipedia,url_villedereve
30107,77163,Douy-la-Ramée,Douy-la-Ramée,à Douy-la-Ramée,de Douy-la-Ramée,douy-la-ramee,DOUY-LA-RAMÉE,COM,commune,11,Île-de-France,77,Seine-et-Marne,7706,La Ferté-sous-Jouarre,247700065,CC du Pays de l'Ourcq,24,Créteil,77139,77139,01107,77284,77000,,0.0,HORS UNITE URBAINE,H,381,792,8,48.0,103,73.0,127.0,49.067,2.882,49.062,2.884,6,Rural à habitat dispersé,0.0,communes non pôle,Dolaraméens,https://fr.wikipedia.org/wiki/fr:Douy-la-Ramée,https://villedereve.fr/ville/77163-douy-la-ramee
30108,77164,Échouboulains,Échouboulains,à Échouboulains,d'Échouboulains,echouboulains,ÉCHOUBOULAINS,COM,commune,11,Île-de-France,77,Seine-et-Marne,7714,Nangis,200070779,CC Brie des Rivières et Châteaux,24,Créteil,77830,77830,01108,77288,77000,,0.0,HORS UNITE URBAINE,H,558,2087,21,27.0,116,94.0,131.0,48.464,2.945,48.464,2.93,6,Rural à habitat dispersé,0.0,communes non pôle,Échouboulinois,https://fr.wikipedia.org/wiki/fr:Échouboulains,https://villedereve.fr/ville/77164-echouboulains
30109,77165,Les Écrennes,Écrennes,aux Écrennes,des Écrennes,les-ecrennes,LES ÉCRENNES,COM,commune,11,Île-de-France,77,Seine-et-Marne,7714,Nangis,200070779,CC Brie des Rivières et Châteaux,24,Créteil,77820,77820,01108,77288,77000,,0.0,HORS UNITE URBAINE,H,610,1857,19,33.0,119,96.0,130.0,48.504,2.857,48.496,2.876,6,Rural à habitat dispersé,0.0,communes non pôle,Écrennois,https://fr.wikipedia.org/wiki/fr:Les Écrennes,https://villedereve.fr/ville/77165-les-ecrennes
30110,77167,Égligny,Égligny,à Égligny,d'Égligny,egligny,ÉGLIGNY,COM,commune,11,Île-de-France,77,Seine-et-Marne,7718,Provins,200040251,CC Bassée-Montois,24,Créteil,77126,77126,01110,77379,77000,,0.0,HORS UNITE URBAINE,H,316,1657,17,19.0,69,50.0,135.0,48.427,3.121,48.44,3.124,6,Rural à habitat dispersé,0.0,communes non pôle,Églignyciens,https://fr.wikipedia.org/wiki/fr:Égligny,https://villedereve.fr/ville/77167-egligny
30111,77168,Égreville,Égreville,à Égreville,d'Égreville,egreville,ÉGREVILLE,COM,commune,11,Île-de-France,77,Seine-et-Marne,7715,Nemours,200023919,CC Gâtinais Val de Loing,24,Créteil,77620,77620,01105,77305,77000,,0.0,HORS UNITE URBAINE,H,2143,3167,32,68.0,128,107.0,141.0,48.175,2.872,48.182,2.884,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Égrevillois,https://fr.wikipedia.org/wiki/fr:Égreville,https://villedereve.fr/ville/77168-egreville
30112,77169,Émerainville,Émerainville,à Émerainville,d'Émerainville,emerainville,ÉMERAINVILLE,COM,commune,11,Île-de-France,77,Seine-et-Marne,7717,Pontault-Combault,200057958,CA Paris - Vallée de la Marne,24,Créteil,77184,"77184, 77421, 77437, 77312, 77436, 77313",01106,77108,00851,Paris,8.0,UNITE URBAINE,B,7601,534,5,1423.0,106,83.0,113.0,48.812,2.621,48.82,2.609,1,Grands centres urbains,2.0,centres intermédiaires d'équipements et de services,Émerainvillois,https://fr.wikipedia.org/wiki/fr:Émerainville,https://villedereve.fr/ville/77169-emerainville
30113,77171,Esbly,Esbly,à Esbly,d'Esbly,esbly,ESBLY,COM,commune,11,Île-de-France,77,Seine-et-Marne,7721,Serris,247700339,CA Val d'Europe Agglomération,24,Créteil,77450,77450,01107,77284,77501,Bailly-Romainvilliers,5.0,UNITE URBAINE,C,6402,309,3,2072.0,59,42.0,111.0,48.901,2.813,48.901,2.812,2,Centres urbains intermédiaires,2.0,centres intermédiaires d'équipements et de services,Esblygeois,https://fr.wikipedia.org/wiki/fr:Esbly,https://villedereve.fr/ville/77171-esbly
30114,77172,Esmans,Esmans,à Esmans,d'Esmans,esmans,ESMANS,COM,commune,11,Île-de-France,77,Seine-et-Marne,7713,Montereau-Fault-Yonne,247700107,CC Pays de Montereau,24,Créteil,77940,"77872, 77940",01105,77305,77000,,0.0,HORS UNITE URBAINE,H,888,1783,18,50.0,87,50.0,128.0,48.348,2.976,48.343,2.969,6,Rural à habitat dispersé,0.0,communes non pôle,Esmanais,https://fr.wikipedia.org/wiki/fr:Esmans,https://villedereve.fr/ville/77172-esmans
30115,77173,Étrépilly,Étrépilly,à Étrépilly,d'Étrépilly,etrepilly,ÉTRÉPILLY,COM,commune,11,Île-de-France,77,Seine-et-Marne,7706,La Ferté-sous-Jouarre,247700065,CC du Pays de l'Ourcq,24,Créteil,77139,77139,01107,77284,77000,,0.0,HORS UNITE URBAINE,H,822,1329,13,62.0,104,66.0,140.0,49.034,2.93,49.042,2.93,6,Rural à habitat dispersé,0.0,communes non pôle,Sterpiliaciens (ou Etrépillois),https://fr.wikipedia.org/wiki/fr:Étrépilly (Seine-et-Marne),https://villedereve.fr/ville/77173-etrepilly
30116,77174,Everly,Everly,à Everly,d'Everly,everly,EVERLY,COM,commune,11,Île-de-France,77,Seine-et-Marne,7718,Provins,200040251,CC Bassée-Montois,24,Créteil,77157,77157,01110,77379,77000,,0.0,HORS UNITE URBAINE,H,570,877,9,65.0,59,54.0,81.0,48.467,3.252,48.46,3.264,6,Rural à habitat dispersé,0.0,communes non pôle,Everlytois,https://fr.wikipedia.org/wiki/fr:Everly,https://villedereve.fr/ville/77174-everly
30117,77175,Évry-Grégy-sur-Yerre,Évry-Grégy-sur-Yerre,à Évry-Grégy-sur-Yerre,d'Évry-Grégy-sur-Yerre,evry-gregy-sur-yerre,ÉVRY-GRÉGY-SUR-YERRE,COM,commune,11,Île-de-France,77,Seine-et-Marne,7708,Fontenay-Trésigny,200070779,CC Brie des Rivières et Châteaux,24,Créteil,77166,77166,01108,77288,77109,Évry-Grégy-sur-Yerre,1.0,UNITE URBAINE,I,3150,1913,19,165.0,81,50.0,97.0,48.653,2.632,48.654,2.64,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Évryciens,https://fr.wikipedia.org/wiki/fr:Évry-Grégy-sur-Yerre,https://villedereve.fr/ville/77175-evry-gregy-sur-yerre
30118,77176,Faremoutiers,Faremoutiers,à Faremoutiers,de Faremoutiers,faremoutiers,FAREMOUTIERS,COM,commune,11,Île-de-France,77,Seine-et-Marne,7708,Fontenay-Trésigny,200090504,CA Coulommiers Pays de Brie,24,Créteil,77515,77515,01102,77131,77402,Coulommiers,4.0,UNITE URBAINE,B,3013,1086,11,277.0,121,89.0,132.0,48.801,2.998,48.778,3.0,4,Ceintures urbaines,2.0,centres intermédiaires d'équipements et de services,Faremontais,https://fr.wikipedia.org/wiki/fr:Faremoutiers,https://villedereve.fr/ville/77176-faremoutiers
30119,77177,Favières,Favières,à Favières,de Favières,favieres,FAVIÈRES,COM,commune,11,Île-de-France,77,Seine-et-Marne,7716,Ozoir-la-Ferrière,200072874,CC Val Briard,24,Créteil,77220,77220,01106,77108,77000,,0.0,HORS UNITE URBAINE,H,1239,2835,28,44.0,113,92.0,126.0,48.762,2.774,48.78,2.768,5,Bourgs ruraux,0.0,communes non pôle,Favièrois,https://fr.wikipedia.org/wiki/fr:Favières (Seine-et-Marne),https://villedereve.fr/ville/77177-favieres
30120,77178,Faÿ-lès-Nemours,Faÿ-lès-Nemours,à Faÿ-lès-Nemours,de Faÿ-lès-Nemours,fay-les-nemours,FAŸ-LÈS-NEMOURS,COM,commune,11,Île-de-France,77,Seine-et-Marne,7715,Nemours,200023240,CC Pays de Nemours,24,Créteil,77167,77167,01105,77305,77000,,0.0,HORS UNITE URBAINE,H,498,787,8,63.0,105,63.0,122.0,48.231,2.674,48.228,2.664,6,Rural à habitat dispersé,0.0,communes non pôle,Fayssiens,https://fr.wikipedia.org/wiki/fr:Faÿ-lès-Nemours,https://villedereve.fr/ville/77178-fay-les-nemours
30121,77179,Féricy,Féricy,à Féricy,de Féricy,fericy,FÉRICY,COM,commune,11,Île-de-France,77,Seine-et-Marne,7714,Nangis,200070779,CC Brie des Rivières et Châteaux,24,Créteil,77133,77133,01108,77288,77000,,0.0,HORS UNITE URBAINE,H,600,930,9,65.0,94,52.0,109.0,48.46,2.799,48.465,2.804,6,Rural à habitat dispersé,0.0,communes non pôle,Fériciens,https://fr.wikipedia.org/wiki/fr:Féricy,https://villedereve.fr/ville/77179-fericy
30122,77180,Férolles-Attilly,Férolles-Attilly,à Férolles-Attilly,de Férolles-Attilly,ferolles-attilly,FÉROLLES-ATTILLY,COM,commune,11,Île-de-France,77,Seine-et-Marne,7716,Ozoir-la-Ferrière,200023125,CC Les Portes Briardes entre Villes et Forêts,24,Créteil,77150,77150,01106,77108,77000,,0.0,HORS UNITE URBAINE,H,1255,1280,13,98.0,99,72.0,107.0,48.732,2.629,48.734,2.639,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Férollais,https://fr.wikipedia.org/wiki/fr:Férolles-Attilly,https://villedereve.fr/ville/77180-ferolles-attilly
30123,77181,Ferrières-en-Brie,Ferrières-en-Brie,à Ferrières-en-Brie,de Ferrières-en-Brie,ferrieres-en-brie,FERRIÈRES-EN-BRIE,COM,commune,11,Île-de-France,77,Seine-et-Marne,7716,Ozoir-la-Ferrière,247700594,CA Marne et Gondoire,24,Créteil,77164,"77601, 77164, 77614",01106,77108,00851,Paris,8.0,UNITE URBAINE,B,3841,613,6,627.0,113,84.0,126.0,48.821,2.705,48.82,2.708,4,Ceintures urbaines,1.0,centres locaux d'équipements et de services,Ferrobriards ou Ferrièrois,https://fr.wikipedia.org/wiki/fr:Ferrières-en-Brie,https://villedereve.fr/ville/77181-ferrieres-en-brie
30124,77182,La Ferté-Gaucher,Ferté-Gaucher,à Ferté-Gaucher,de la Ferté-Gaucher,la-ferte-gaucher,LA FERTÉ-GAUCHER,COM,commune,11,Île-de-France,77,Seine-et-Marne,7705,Coulommiers,200072544,CC des Deux Morin,24,Créteil,77320,77320,01102,77131,77205,La Ferté-Gaucher,2.0,UNITE URBAINE,C,4820,1739,17,277.0,150,107.0,188.0,48.782,3.306,48.788,3.304,3,Petites villes,2.0,centres intermédiaires d'équipements et de services,Fertois,https://fr.wikipedia.org/wiki/fr:La Ferté-Gaucher,https://villedereve.fr/ville/77182-la-ferte-gaucher
30125,77183,La Ferté-sous-Jouarre,Ferté-sous-Jouarre,à Ferté-sous-Jouarre,de la Ferté-sous-Jouarre,la-ferte-sous-jouarre,LA FERTÉ-SOUS-JOUARRE,COM,commune,11,Île-de-France,77,Seine-et-Marne,7706,La Ferté-sous-Jouarre,200090504,CA Coulommiers Pays de Brie,24,Créteil,77260,"77262, 77260, 77261, 77263",01107,77284,77301,La Ferté-sous-Jouarre,3.0,UNITE URBAINE,C,9714,1001,10,970.0,115,50.0,181.0,48.95,3.13,48.954,3.128,2,Centres urbains intermédiaires,3.0,centres structurants d'équipements et de services,Fertois,https://fr.wikipedia.org/wiki/fr:La Ferté-sous-Jouarre,https://villedereve.fr/ville/77183-la-ferte-sous-jouarre
30126,77184,Flagy,Flagy,à Flagy,de Flagy,flagy,FLAGY,COM,commune,11,Île-de-France,77,Seine-et-Marne,7715,Nemours,247700032,CC Moret Seine et Loing,24,Créteil,77940,77940,01105,77305,77000,,0.0,HORS UNITE URBAINE,H,602,721,7,83.0,93,69.0,151.0,48.313,2.922,48.31,2.917,6,Rural à habitat dispersé,0.0,communes non pôle,Flagiens,https://fr.wikipedia.org/wiki/fr:Flagy (Seine-et-Marne),https://villedereve.fr/ville/77184-flagy
30127,77185,Fleury-en-Bière,Fleury-en-Bière,à Fleury-en-Bière,de Fleury-en-Bière,fleury-en-biere,FLEURY-EN-BIÈRE,COM,commune,11,Île-de-France,77,Seine-et-Marne,7707,Fontainebleau,200072346,CA du Pays de Fontainebleau,24,Créteil,77930,77930,01105,77305,77000,,0.0,HORS UNITE URBAINE,H,656,1399,14,47.0,80,0.0,0.0,48.448,2.549,48.445,2.54,6,Rural à habitat dispersé,0.0,communes non pôle,Fleurysiens,https://fr.wikipedia.org/wiki/fr:Fleury-en-Bière,https://villedereve.fr/ville/77185-fleury-en-biere
30128,77186,Fontainebleau,Fontainebleau,à Fontainebleau,de Fontainebleau,fontainebleau,FONTAINEBLEAU,COM,commune,11,Île-de-France,77,Seine-et-Marne,7707,Fontainebleau,200072346,CA du Pays de Fontainebleau,24,Créteil,77300,"77304, 77301, 77307, 77309, 93307, 77305, 77211, 77300, 77302, 77303",01105,77305,77405,Fontainebleau,4.0,UNITE URBAINE,C,15945,17237,172,93.0,103,42.0,150.0,48.405,2.702,48.407,2.68,2,Centres urbains intermédiaires,3.0,centres structurants d'équipements et de services,"Bellifontains, Fontainebleaudiens",https://fr.wikipedia.org/wiki/fr:Fontainebleau,https://villedereve.fr/ville/77186-fontainebleau
30129,77187,Fontaine-Fourches,Fontaine-Fourches,à Fontaine-Fourches,de Fontaine-Fourches,fontaine-fourches,FONTAINE-FOURCHES,COM,commune,11,Île-de-France,77,Seine-et-Marne,7718,Provins,200040251,CC Bassée-Montois,24,Créteil,77480,77480,01110,77379,77000,,0.0,HORS UNITE URBAINE,H,580,1196,12,48.0,84,61.0,142.0,48.412,3.395,48.412,3.394,6,Rural à habitat dispersé,0.0,communes non pôle,Fourchois,https://fr.wikipedia.org/wiki/fr:Fontaine-Fourches,https://villedereve.fr/ville/77187-fontaine-fourches
30130,77188,Fontaine-le-Port,Fontaine-le-Port,à Fontaine-le-Port,de Fontaine-le-Port,fontaine-le-port,FONTAINE-LE-PORT,COM,commune,11,Île-de-France,77,Seine-et-Marne,7714,Nangis,200070779,CC Brie des Rivières et Châteaux,24,Créteil,77590,77590,01108,77288,77208,Bois-le-Roi,2.0,UNITE URBAINE,B,1003,788,8,127.0,78,41.0,97.0,48.487,2.757,48.484,2.767,5,Bourgs ruraux,0.0,communes non pôle,Portifontains,https://fr.wikipedia.org/wiki/fr:Fontaine-le-Port,https://villedereve.fr/ville/77188-fontaine-le-port
30131,77190,Fontains,Fontains,à Fontains,de Fontains,fontains,FONTAINS,COM,commune,11,Île-de-France,77,Seine-et-Marne,7714,Nangis,247700701,CC Brie Nangissienne,24,Créteil,77370,77370,01108,77288,77000,,0.0,HORS UNITE URBAINE,H,266,1433,14,19.0,122,102.0,139.0,48.527,3.002,48.522,3.007,6,Rural à habitat dispersé,0.0,communes non pôle,Fontenois,https://fr.wikipedia.org/wiki/fr:Fontains,https://villedereve.fr/ville/77190-fontains
30132,77191,Fontenailles,Fontenailles,à Fontenailles,de Fontenailles,fontenailles,FONTENAILLES,COM,commune,11,Île-de-France,77,Seine-et-Marne,7714,Nangis,247700701,CC Brie Nangissienne,24,Créteil,77370,77370,01108,77288,77000,,0.0,HORS UNITE URBAINE,H,1070,2745,27,39.0,114,92.0,130.0,48.556,2.954,48.532,2.927,5,Bourgs ruraux,0.0,communes non pôle,Fontenaillais,https://fr.wikipedia.org/wiki/fr:Fontenailles (Seine-et-Marne),https://villedereve.fr/ville/77191-fontenailles
30133,77192,Fontenay-Trésigny,Fontenay-Trésigny,à Fontenay-Trésigny,de Fontenay-Trésigny,fontenay-tresigny,FONTENAY-TRÉSIGNY,COM,commune,11,Île-de-France,77,Seine-et-Marne,7708,Fontenay-Trésigny,200072874,CC Val Briard,24,Créteil,77610,77610,01106,77108,77203,Fontenay-Trésigny,2.0,UNITE URBAINE,I,5757,2213,22,260.0,105,75.0,123.0,48.707,2.866,48.698,2.862,3,Petites villes,2.0,centres intermédiaires d'équipements et de services,Trésifontains,https://fr.wikipedia.org/wiki/fr:Fontenay-Trésigny,https://villedereve.fr/ville/77192-fontenay-tresigny
30134,77193,Forfry,Forfry,à Forfry,de Forfry,forfry,FORFRY,COM,commune,11,Île-de-France,77,Seine-et-Marne,7703,Claye-Souilly,200072130,CA du Pays de Meaux,24,Créteil,77165,77165,01107,77284,77000,,0.0,HORS UNITE URBAINE,H,239,584,6,41.0,93,75.0,111.0,49.058,2.848,49.054,2.85,6,Rural à habitat dispersé,0.0,communes non pôle,Forferois,https://fr.wikipedia.org/wiki/fr:Forfry,https://villedereve.fr/ville/77193-forfry
30135,77194,Forges,Forges,à Forges,de Forges,forges,FORGES,COM,commune,11,Île-de-France,77,Seine-et-Marne,7713,Montereau-Fault-Yonne,247700107,CC Pays de Montereau,24,Créteil,77130,77130,01105,77305,77000,,0.0,HORS UNITE URBAINE,H,421,1326,13,32.0,115,97.0,123.0,48.419,2.961,48.422,2.949,6,Rural à habitat dispersé,0.0,communes non pôle,Forgeois,https://fr.wikipedia.org/wiki/fr:Forges (Seine-et-Marne),https://villedereve.fr/ville/77194-forges
30136,77195,Fouju,Fouju,à Fouju,de Fouju,fouju,FOUJU,COM,commune,11,Île-de-France,77,Seine-et-Marne,7714,Nangis,200070779,CC Brie des Rivières et Châteaux,24,Créteil,77390,77390,01108,77288,77000,,0.0,HORS UNITE URBAINE,H,607,777,8,78.0,93,84.0,99.0,48.586,2.778,48.587,2.765,6,Rural à habitat dispersé,0.0,communes non pôle,Forjaviens,https://fr.wikipedia.org/wiki/fr:Fouju,https://villedereve.fr/ville/77195-fouju
30137,77196,Fresnes-sur-Marne,Fresnes-sur-Marne,à Fresnes-sur-Marne,de Fresnes-sur-Marne,fresnes-sur-marne,FRESNES-SUR-MARNE,COM,commune,11,Île-de-France,77,Seine-et-Marne,7703,Claye-Souilly,200033090,CC Plaines et Monts de France,24,Créteil,77410,77410,01107,77284,77000,,0.0,HORS UNITE URBAINE,H,956,752,8,127.0,60,38.0,88.0,48.938,2.741,48.942,2.74,5,Bourgs ruraux,0.0,communes non pôle,Fresnois,https://fr.wikipedia.org/wiki/fr:Fresnes-sur-Marne,https://villedereve.fr/ville/77196-fresnes-sur-marne
30138,77197,Frétoy,Frétoy,à Frétoy,de Frétoy,fretoy,FRÉTOY,COM,commune,11,Île-de-France,77,Seine-et-Marne,7718,Provins,200037133,CC du Provinois,24,Créteil,77320,77320,01110,77379,77000,,0.0,HORS UNITE URBAINE,H,172,662,7,26.0,149,125.0,162.0,48.704,3.198,48.706,3.203,7,Rural à habitat très dispersé,0.0,communes non pôle,Frétoysiens,https://fr.wikipedia.org/wiki/fr:Frétoy,https://villedereve.fr/ville/77197-fretoy
30139,77198,Fromont,Fromont,à Fromont,de Fromont,fromont,FROMONT,COM,commune,11,Île-de-France,77,Seine-et-Marne,7707,Fontainebleau,200023240,CC Pays de Nemours,24,Créteil,77760,77760,01105,77305,77000,,0.0,HORS UNITE URBAINE,H,236,1065,11,22.0,119,107.0,142.0,48.256,2.504,48.254,2.508,6,Rural à habitat dispersé,0.0,communes non pôle,Fromontois,https://fr.wikipedia.org/wiki/fr:Fromont,https://villedereve.fr/ville/77198-fromont
30140,77199,Fublaines,Fublaines,à Fublaines,de Fublaines,fublaines,FUBLAINES,COM,commune,11,Île-de-France,77,Seine-et-Marne,7706,La Ferté-sous-Jouarre,200072130,CA du Pays de Meaux,24,Créteil,77470,77470,01107,77284,77000,,0.0,HORS UNITE URBAINE,H,1391,550,6,253.0,92,140.0,47.0,48.938,2.937,48.939,2.941,4,Ceintures urbaines,0.0,communes non pôle,Fublainois,https://fr.wikipedia.org/wiki/fr:Fublaines,https://villedereve.fr/ville/77199-fublaines
30141,77200,Garentreville,Garentreville,à Garentreville,de Garentreville,garentreville,GARENTREVILLE,COM,commune,11,Île-de-France,77,Seine-et-Marne,7715,Nemours,200023240,CC Pays de Nemours,24,Créteil,77890,77890,01105,77305,77000,,0.0,HORS UNITE URBAINE,H,122,645,6,19.0,114,107.0,144.0,48.235,2.55,48.234,2.56,6,Rural à habitat dispersé,0.0,communes non pôle,Garentrevillois,https://fr.wikipedia.org/wiki/fr:Garentreville,https://villedereve.fr/ville/77200-garentreville
30142,77201,Gastins,Gastins,à Gastins,de Gastins,gastins,GASTINS,COM,commune,11,Île-de-France,77,Seine-et-Marne,7714,Nangis,247700701,CC Brie Nangissienne,24,Créteil,77370,77370,01108,77288,77000,,0.0,HORS UNITE URBAINE,H,703,1493,15,47.0,119,93.0,139.0,48.628,3.02,48.627,3.02,5,Bourgs ruraux,0.0,communes non pôle,Gastinois,https://fr.wikipedia.org/wiki/fr:Gastins,https://villedereve.fr/ville/77201-gastins
30143,77202,La Genevraye,Genevraye,à Genevraye,de la Genevraye,la-genevraye,LA GENEVRAYE,COM,commune,11,Île-de-France,77,Seine-et-Marne,7715,Nemours,247700032,CC Moret Seine et Loing,24,Créteil,77690,77690,01105,77305,77000,,0.0,HORS UNITE URBAINE,H,814,1332,13,61.0,63,51.0,79.0,48.321,2.747,48.315,2.753,6,Rural à habitat dispersé,0.0,communes non pôle,Genevriens,https://fr.wikipedia.org/wiki/fr:La Genevraye,https://villedereve.fr/ville/77202-la-genevraye
30144,77203,Germigny-l'Évêque,Germigny-l'Évêque,à Germigny-l'Évêque,de Germigny-l'Évêque,germigny-l-eveque,GERMIGNY-L'ÉVÊQUE,COM,commune,11,Île-de-France,77,Seine-et-Marne,7706,La Ferté-sous-Jouarre,200072130,CA du Pays de Meaux,24,Créteil,77910,"77356, 77910",01107,77284,77000,,0.0,HORS UNITE URBAINE,H,1345,1172,12,115.0,60,42.0,104.0,48.994,2.946,48.986,2.958,5,Bourgs ruraux,0.0,communes non pôle,Germignois,https://fr.wikipedia.org/wiki/fr:Germigny-l'Évêque,https://villedereve.fr/ville/77203-germigny-l-eveque
30145,77204,Germigny-sous-Coulombs,Germigny-sous-Coulombs,à Germigny-sous-Coulombs,de Germigny-sous-Coulombs,germigny-sous-coulombs,GERMIGNY-SOUS-COULOMBS,COM,commune,11,Île-de-France,77,Seine-et-Marne,7706,La Ferté-sous-Jouarre,247700065,CC du Pays de l'Ourcq,24,Créteil,77840,77840,01107,77284,77000,,0.0,HORS UNITE URBAINE,H,205,650,6,32.0,145,83.0,196.0,49.064,3.158,49.064,3.161,6,Rural à habitat dispersé,0.0,communes non pôle,Germinois,https://fr.wikipedia.org/wiki/fr:Germigny-sous-Coulombs,https://villedereve.fr/ville/77204-germigny-sous-coulombs
30146,77205,Gesvres-le-Chapitre,Gesvres-le-Chapitre,à Gesvres-le-Chapitre,de Gesvres-le-Chapitre,gesvres-le-chapitre,GESVRES-LE-CHAPITRE,COM,commune,11,Île-de-France,77,Seine-et-Marne,7703,Claye-Souilly,200072130,CA du Pays de Meaux,24,Créteil,77165,"77165, 77232",01107,77284,77000,,0.0,HORS UNITE URBAINE,H,146,425,4,34.0,107,98.0,118.0,49.044,2.851,49.036,2.843,6,Rural à habitat dispersé,0.0,communes non pôle,Gesvrois,https://fr.wikipedia.org/wiki/fr:Gesvres-le-Chapitre,https://villedereve.fr/ville/77205-gesvres-le-chapitre
30147,77206,Giremoutiers,Giremoutiers,à Giremoutiers,de Giremoutiers,giremoutiers,GIREMOUTIERS,COM,commune,11,Île-de-France,77,Seine-et-Marne,7705,Coulommiers,200090504,CA Coulommiers Pays de Brie,24,Créteil,77120,"77527, 77120",01102,77131,77402,Coulommiers,4.0,UNITE URBAINE,B,187,595,6,31.0,142,120.0,154.0,48.843,3.029,48.853,3.033,7,Rural à habitat très dispersé,0.0,communes non pôle,Giremontois,https://fr.wikipedia.org/wiki/fr:Giremoutiers,https://villedereve.fr/ville/77206-giremoutiers
30148,77207,Gironville,Gironville,à Gironville,de Gironville,gironville,GIRONVILLE,COM,commune,11,Île-de-France,77,Seine-et-Marne,7715,Nemours,200023919,CC Gâtinais Val de Loing,24,Créteil,77890,77890,01105,77305,77000,,0.0,HORS UNITE URBAINE,H,157,1368,14,11.0,98,89.0,114.0,48.186,2.529,48.163,2.533,6,Rural à habitat dispersé,0.0,communes non pôle,Gironvillois,https://fr.wikipedia.org/wiki/fr:Gironville (Seine-et-Marne),https://villedereve.fr/ville/77207-gironville
30149,77208,Gouaix,Gouaix,à Gouaix,de Gouaix,gouaix,GOUAIX,COM,commune,11,Île-de-France,77,Seine-et-Marne,7718,Provins,200040251,CC Bassée-Montois,24,Créteil,77114,77114,01110,77379,77000,,0.0,HORS UNITE URBAINE,H,1335,1412,14,95.0,82,54.0,162.0,48.48,3.293,48.476,3.297,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Gouaillons,https://fr.wikipedia.org/wiki/fr:Gouaix,https://villedereve.fr/ville/77208-gouaix
30150,77209,Gouvernes,Gouvernes,à Gouvernes,de Gouvernes,gouvernes,GOUVERNES,COM,commune,11,Île-de-France,77,Seine-et-Marne,7709,Lagny-sur-Marne,247700594,CA Marne et Gondoire,24,Créteil,77400,77400,01106,77108,00851,Paris,8.0,UNITE URBAINE,B,1178,274,3,430.0,73,46.0,104.0,48.861,2.695,48.858,2.695,4,Ceintures urbaines,1.0,centres locaux d'équipements et de services,Gouverniauds Gouverniaudes,https://fr.wikipedia.org/wiki/fr:Gouvernes,https://villedereve.fr/ville/77209-gouvernes
